product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
Fb000235,Tops,Gap,Spring,S,Black,25.96,12.1,25.96,04-10-2024,2,1.4,FALSE,
Fb000236,Bottoms,Zara,Spring,Xxl,Red,60.25,12.1,60.25,16-08-2024,25,4.1,FALSE,
Fb000237,Accessories,H&M,Fall,unknown size,Red,52.33,19.1,42.33,06-08-2025,4,2.9,FALSE,
Fb000238,Accessories,Mango,Fall,unknown size,White,67.61,12.1,67.61,06-08-2025,14,1.8,FALSE,
Fb000239,Shoes,Forever21,Spring,L,Brown,136,12.1,136,01-08-2025,46,4.5,FALSE,
Fb000240,Shoes,Zara,Fall,unknown size,Brown,74.48,12.1,74.48,06-08-2025,24,3.7,FALSE,
Fb000241,Dresses,Forever21,Fall,Xs,Pink,101.39,12.1,101.39,06-08-2025,33,2.4,TRUE,Size Issue
Fb000242,Dresses,Forever21,Fall,Xxl,Green,169.68,41.7,98.92,06-08-2025,43,4.6,FALSE,
Fb000243,Accessories,Forever21,Winter,unknown size,Purple,52.45,12.1,52.45,06-08-2025,34,2.1,FALSE,
Fb000244,Shoes,Uniqlo,Summer,Xxl,Pink,153.85,47.6,80.62,06-08-2025,12,3.1,FALSE,
Fb000245,Bottoms,Mango,Fall,M,Brown,32.7,512.1.5,16.19,06-08-2025,46,1.3,FALSE,
Fb000246,Outerwear,Uniqlo,Fall,L,Navy,104.27,54.6,47.34,06-08-2025,42,4.2,FALSE,
Fb000247,Dresses,Forever21,Summer,M,Gray,80.04,512.1.9,39.3,06-08-2025,45,2.9,FALSE,
Fb000248,Bottoms,Banana Republic,Spring,M,Black,72.07,12.1,72.07,08-05-2025,20,2.9,TRUE,Color Mismatch
Fb000249,Outerwear,Zara,Fall,M,Green,220.99,12.1,220.99,06-08-2025,42,3.6,FALSE,
Fb000250,Outerwear,Uniqlo,Fall,Xs,Black,117.36,14.6,100.23,06-08-2025,33,2.9,TRUE,Size Issue
Fb000251,Outerwear,Banana Republic,Spring,L,Navy,198.76,48.8,101.77,26-04-2025,36,3,FALSE,
Fb000252,Outerwear,H&M,Fall,L,Black,121.03,12.1,121.03,06-08-2025,14,1.6,TRUE,Changed Mind
Fb000253,Tops,H&M,Fall,L,White,88.62,12.1,88.62,06-08-2025,48,2.4,FALSE,
Fb000254,Shoes,H&M,Summer,Xl,Green,88.94,12.1,88.94,06-08-2025,29,3.9,FALSE,
Fb000255,Bottoms,Zara,Winter,S,Black,115.7,17.8,95.11,06-08-2025,32,1.7,FALSE,
Fb000256,Bottoms,Forever21,Fall,Xxl,Black,75.66,12.1,75.66,06-08-2025,20,3,FALSE,
Fb000257,Accessories,Ann Taylor,Winter,unknown size,Green,42.11,12.1,42.11,06-08-2025,26,4,FALSE,
Fb000258,Outerwear,H&M,Spring,Xxl,Beige,247.9,4.3,237.24,25-12-2024,25,4.6,FALSE,
Fb000259,Shoes,Banana Republic,Spring,Xl,Beige,143.45,12.1,143.45,27-09-2024,39,2.9,TRUE,Quality Issue
Fb000260,Accessories,Banana Republic,Winter,unknown size,Beige,24.96,44.7,13.8,06-08-2025,44,2.9,FALSE,
Fb000261,Outerwear,Forever21,Summer,Xl,Navy,109.74,12.1,109.74,06-08-2025,45,1.9,FALSE,
Fb000262,Dresses,H&M,Summer,Xl,Blue,161.14,12.1,161.14,06-08-2025,44,1.6,FALSE,
Fb000263,Outerwear,Banana Republic,Spring,Xxl,Brown,220.14,9.2,199.89,27-06-2025,23,4.8,FALSE,
Fb000264,Dresses,Forever21,Summer,S,Pink,57.33,12.1,57.33,06-08-2025,23,2,FALSE,
Fb000265,Bottoms,Zara,Fall,Xxl,Blue,108.24,12.1,108.24,06-08-2025,8,2.3,FALSE,
Fb000266,Accessories,Banana Republic,Summer,unknown size,Gray,67.93,12.1,67.93,06-08-2025,22,4.6,FALSE,
Fb000267,Dresses,Zara,Winter,Xs,Blue,168.96,12.1,168.96,06-08-2025,9,2.9,FALSE,
Fb000268,Tops,Ann Taylor,Fall,S,White,90.63,12.1,90.63,06-08-2025,33,4.2,FALSE,
Fb000269,Accessories,Mango,Spring,unknown size,Green,72.3,12.1.4,72.01,29-12-2024,38,3,TRUE,Color Mismatch
Fb000270,Bottoms,H&M,Winter,S,Beige,27.98,12.1,27.98,06-08-2025,0,3,FALSE,
Fb000271,Dresses,Forever21,Summer,unknown size,Navy,92.73,12.1,92.73,06-08-2025,15,1.4,FALSE,
Fb000272,Bottoms,Mango,Summer,Xxl,White,64.28,12.1,64.28,06-08-2025,46,3,FALSE,
Fb000273,Dresses,Ann Taylor,Fall,M,Black,133.12,12.1,133.12,06-08-2025,35,1.9,FALSE,
Fb000274,Tops,Gap,Winter,Xxl,Brown,70.36,12.1,70.36,06-08-2025,0,2.9,FALSE,
Fb000275,Outerwear,Uniqlo,Summer,Xl,Pink,199.01,12.1,199.01,06-08-2025,8,4.4,FALSE,
Fb000276,Bottoms,H&M,Summer,L,Navy,62.41,37.1,39.26,06-08-2025,6,4.1,FALSE,
Fb000277,Shoes,Uniqlo,Summer,Xs,Black,71.44,12.1,71.44,06-08-2025,45,4,FALSE,
Fb000278,Dresses,Zara,Winter,unknown size,Blue,89.69,12.1,89.69,06-08-2025,50,4.3,FALSE,
Fb000279,Outerwear,Mango,Spring,Xxl,Gray,161.65,112.1.2,145.16,30-03-2025,42,2.9,FALSE,
Fb000280,Accessories,Uniqlo,Winter,unknown size,White,46.59,12.1,46.59,06-08-2025,29,4.8,FALSE,
Fb000281,Accessories,Zara,Fall,unknown size,Pink,74.2,12.1,74.2,06-08-2025,22,1.7,FALSE,
Fb000282,Bottoms,Uniqlo,Fall,S,Brown,99.67,12.1,99.67,06-08-2025,13,5,FALSE,
Fb000283,Shoes,Forever21,Fall,Xs,Purple,112.74,23,86.81,06-08-2025,37,1,FALSE,
Fb000284,Tops,Banana Republic,Summer,S,Black,95.82,39.4,58.07,06-08-2025,6,2.9,TRUE,Damaged
Fb000285,Shoes,Ann Taylor,Winter,M,Green,157.42,12.1,157.42,06-08-2025,38,2.4,FALSE,
Fb000286,Accessories,Zara,Fall,unknown size,Red,60.17,14.1,51.69,06-08-2025,38,5,FALSE,
Fb000287,Outerwear,Mango,Winter,Xl,Pink,169.03,12.1,169.03,06-08-2025,16,1.7,FALSE,
Fb000288,Dresses,Uniqlo,Fall,S,Pink,175.86,12.1,175.86,06-08-2025,0,4.6,FALSE,
Fb000289,Shoes,Mango,Summer,unknown size,Brown,169.75,12.1,169.75,06-08-2025,5,2.7,FALSE,
Fb000290,Accessories,H&M,Summer,unknown size,Red,51.77,24.3,39.19,06-08-2025,50,3.7,FALSE,
Fb000291,Tops,Mango,Fall,M,Black,83.09,12.1,83.09,06-08-2025,22,2.3,FALSE,
Fb000292,Outerwear,Ann Taylor,Winter,Xs,Purple,176.1,12.1,176.1,06-08-2025,12,4.6,FALSE,
Fb000293,Bottoms,Mango,Fall,M,Blue,69.11,12.1,69.11,06-08-2025,18,3.9,FALSE,
Fb000294,Shoes,Zara,Spring,S,Purple,117.85,12.1,117.85,23-12-2024,34,3.3,FALSE,
Fb000295,Shoes,Banana Republic,Fall,M,Purple,96.17,36,61.55,06-08-2025,45,3.5,FALSE,
Fb000296,Shoes,Zara,Spring,Xxl,Red,80.14,12.1,80.14,31-03-2025,10,5,FALSE,
Fb000297,Accessories,Gap,Summer,unknown size,Pink,55.08,13,47.92,06-08-2025,17,3.9,FALSE,
Fb000298,Dresses,Mango,Fall,S,Pink,165.84,512.1.4,82.26,06-08-2025,17,3.2,TRUE,Damaged
Fb000299,Dresses,Gap,Summer,Xxl,Red,82.7,12.1,82.7,06-08-2025,20,4,FALSE,
Fb000300,Outerwear,Banana Republic,Spring,S,Purple,222.86,6.6,208.15,19-12-2024,29,2.1,FALSE,
Fb000301,Tops,Mango,Winter,L,Gray,107.15,12.1,107.15,06-08-2025,33,2.9,TRUE,Wrong Item
Fb000302,Shoes,H&M,Fall,Xxl,Gray,85.54,12.1,85.54,06-08-2025,30,2.9,FALSE,
Fb000303,Bottoms,Mango,Summer,Xl,Green,34.36,5.4,32.5,06-08-2025,49,4.5,FALSE,
Fb000304,Bottoms,Mango,Winter,Xl,Black,111.25,42.2,64.3,06-08-2025,34,3,FALSE,
Fb000305,Tops,Zara,Spring,Xxl,Pink,39.97,35.2,25.9,22-01-2025,15,2.3,FALSE,
Fb000306,Shoes,Forever21,Summer,M,White,60.34,12.1,60.34,06-08-2025,4,2.9,FALSE,
Fb000307,Accessories,Gap,Summer,unknown size,Blue,17.7,12.1,17.7,06-08-2025,42,3.9,FALSE,
Fb000308,Bottoms,Mango,Summer,M,White,57.88,12.1,57.88,06-08-2025,39,3,FALSE,
Fb000309,Tops,Mango,Summer,S,Blue,25.15,12.1,25.15,06-08-2025,34,2.6,FALSE,
Fb000310,Outerwear,Mango,Spring,L,Purple,157.45,12.1,157.45,26-05-2025,7,2.9,FALSE,
Fb000311,Bottoms,H&M,Winter,L,Purple,65.72,9.1,59.74,06-08-2025,10,2.8,TRUE,Quality Issue
Fb000312,Dresses,Forever21,Winter,Xxl,Brown,92.8,12.1,92.8,06-08-2025,25,2.5,FALSE,
Fb000313,Dresses,Banana Republic,Winter,Xl,Blue,88.65,12.1,88.65,06-08-2025,11,3.3,FALSE,
Fb000314,Tops,Zara,Winter,Xxl,Beige,47.07,57.4,20.05,06-08-2025,24,1.3,TRUE,Size Issue
Fb000315,Outerwear,Ann Taylor,Summer,Xs,Red,101.75,12.1,101.75,06-08-2025,7,3.1,FALSE,
Fb000316,Dresses,Mango,Spring,Xs,Blue,131.08,7.5,121.25,04-12-2024,20,4.5,TRUE,Wrong Item
Fb000317,Tops,Zara,Fall,Xs,Black,82.06,26.1,60.64,06-08-2025,32,1.5,FALSE,
Fb000318,Dresses,H&M,Summer,L,Purple,66.31,12.1,66.31,06-08-2025,47,3.9,FALSE,
Fb000319,Accessories,Uniqlo,Fall,unknown size,Green,26.03,12.1,26.03,06-08-2025,15,3.8,FALSE,
Fb000320,Shoes,Uniqlo,Spring,S,Beige,152.53,12.1,152.53,21-11-2024,24,4.2,FALSE,
Fb000321,Bottoms,Mango,Fall,S,Beige,26.16,16.2,21.92,06-08-2025,13,2.3,FALSE,
Fb000322,Dresses,Uniqlo,Winter,Xxl,Blue,89.17,112.1.8,79.54,06-08-2025,27,3.3,FALSE,
Fb000323,Bottoms,H&M,Spring,unknown size,White,106.37,12.1,106.37,06-04-2025,37,4.9,FALSE,
Fb000324,Dresses,Mango,Fall,Xl,White,80.95,36.8,51.16,06-08-2025,16,2.5,FALSE,
Fb000325,Outerwear,Banana Republic,Summer,M,Navy,169.84,512.1.2,84.58,06-08-2025,21,3,TRUE,Quality Issue
Fb000326,Dresses,Forever21,Fall,M,Green,159.4,8.8,145.37,06-08-2025,43,4.5,FALSE,
Fb000327,Bottoms,Forever21,Winter,S,Black,106.53,46.5,56.99,06-08-2025,17,2.9,FALSE,
Fb000328,Accessories,Gap,Spring,unknown size,Black,78.81,44.7,43.58,13-09-2024,34,1.4,FALSE,
Fb000329,Outerwear,Uniqlo,Summer,Xs,Gray,117.45,29.5,82.8,06-08-2025,43,1.2,FALSE,
Fb000330,Accessories,Gap,Spring,unknown size,Beige,76.94,12.1,76.94,13-06-2025,21,4.3,FALSE,
Fb000331,Outerwear,Gap,Summer,L,White,232.19,12.1,232.19,06-08-2025,31,1.3,TRUE,Changed Mind
Fb000332,Dresses,Forever21,Fall,Xs,Navy,80.4,52.1,38.51,06-08-2025,7,1.2,FALSE,
Fb000333,Bottoms,Mango,Summer,Xl,Black,102.82,12.1,102.82,06-08-2025,50,3.6,FALSE,
Fb000334,Accessories,Zara,Spring,unknown size,Navy,48.5,12.1,48.5,09-05-2025,46,2.9,FALSE,
Fb000335,Bottoms,Mango,Fall,unknown size,Pink,88.4,12.1,88.4,06-08-2025,1,1.4,FALSE,
Fb000336,Shoes,Mango,Winter,S,Black,112.5,12.1,112.5,06-08-2025,11,4.3,FALSE,
Fb000337,Bottoms,Zara,Fall,Xxl,Gray,97.95,11.1,87.08,06-08-2025,25,2.4,FALSE,
Fb000338,Outerwear,H&M,Summer,M,Pink,114.51,36.9,72.26,06-08-2025,33,1.5,FALSE,
Fb000339,Bottoms,Zara,Winter,Xs,Brown,27.85,12.1,27.85,06-08-2025,0,1.5,FALSE,
Fb000340,Shoes,Ann Taylor,Spring,Xl,Blue,82.08,412.1.6,48.76,23-05-2025,43,2.5,TRUE,Quality Issue
Fb000341,Bottoms,Mango,Summer,S,Black,116.41,412.1.7,69.03,06-08-2025,23,1.2,FALSE,
Fb000342,Bottoms,Ann Taylor,Spring,M,White,95.61,12.1,95.61,10-06-2025,47,4.7,TRUE,Quality Issue
Fb000343,Shoes,Mango,Fall,M,White,70.04,12.1,70.04,06-08-2025,12,2.4,FALSE,
Fb000344,Shoes,Banana Republic,Winter,S,Gray,112.59,54,51.79,06-08-2025,17,4,FALSE,
Fb000345,Accessories,Zara,Summer,unknown size,Purple,26.8,12.1.9,26.56,06-08-2025,25,1.2,TRUE,Color Mismatch
Fb000346,Tops,H&M,Summer,L,Blue,50.09,12.1,50.09,06-08-2025,47,4,FALSE,
Fb000347,Bottoms,Mango,Spring,Xs,Green,92.84,4.2,88.94,13-01-2025,0,2.9,TRUE,Size Issue
Fb000348,Tops,Uniqlo,Summer,Xxl,Gray,114.63,12.1,114.63,06-08-2025,47,3.8,TRUE,Changed Mind
Fb000349,Accessories,Gap,Summer,unknown size,Purple,21.9,29.2,15.51,06-08-2025,35,2,FALSE,
Fb000350,Dresses,Zara,Spring,Xs,Navy,100.55,46.7,53.59,01-02-2025,30,2.9,FALSE,
Fb000351,Accessories,Forever21,Summer,unknown size,Brown,47.45,16.4,39.67,06-08-2025,33,1.7,FALSE,
Fb000352,Bottoms,H&M,Summer,Xl,Brown,113.21,12.1,113.21,06-08-2025,8,2.7,FALSE,
Fb000353,Dresses,Banana Republic,Spring,Xs,Black,163.27,12.1,163.27,23-04-2025,24,2.5,FALSE,
Fb000354,Accessories,Uniqlo,Fall,unknown size,Black,44.58,12.1,44.58,06-08-2025,21,2.9,FALSE,
Fb000355,Dresses,Forever21,Summer,L,Red,166.53,12.1,166.53,06-08-2025,28,1.7,FALSE,
Fb000356,Shoes,Banana Republic,Summer,Xl,Pink,144.61,12.1,144.61,06-08-2025,21,2.5,FALSE,
Fb000357,Accessories,Mango,Fall,unknown size,Navy,31,12.1,31,06-08-2025,29,1.9,FALSE,
Fb000358,Accessories,Forever21,Winter,unknown size,Pink,68.57,29.4,48.41,06-08-2025,4,3.5,FALSE,
Fb000359,Dresses,Forever21,Summer,L,Red,73.04,56.5,31.77,06-08-2025,15,3,TRUE,Changed Mind
Fb000360,Tops,H&M,Spring,L,Purple,95.19,12.1,95.19,09-02-2025,13,4.1,FALSE,
Fb000361,Tops,Gap,Winter,Xs,Purple,104.94,12.1,104.94,06-08-2025,42,2,FALSE,
Fb000362,Bottoms,Gap,Spring,Xxl,Beige,97.29,12.1,97.29,29-07-2025,42,4.5,FALSE,
Fb000363,Shoes,Mango,Winter,L,White,83.05,39.8,50,06-08-2025,5,3.4,FALSE,
Fb000364,Outerwear,Uniqlo,Fall,S,Beige,86.13,12.1,86.13,06-08-2025,28,2.7,FALSE,
Fb000365,Bottoms,Banana Republic,Summer,S,White,104.13,28.7,74.24,06-08-2025,23,3.1,FALSE,
Fb000366,Accessories,Uniqlo,Fall,unknown size,Green,41.7,12.1,41.7,06-08-2025,18,3.2,FALSE,
Fb000367,Outerwear,Banana Republic,Spring,L,White,80.11,12.1,80.11,16-04-2025,34,1.8,FALSE,
Fb000368,Tops,Ann Taylor,Fall,L,White,97.84,12.1,97.84,06-08-2025,16,2.9,FALSE,
Fb000369,Bottoms,Gap,Fall,Xl,Beige,77.37,35.2,50.14,06-08-2025,14,2.3,FALSE,
Fb000370,Accessories,H&M,Fall,unknown size,Red,36.35,37.6,22.68,06-08-2025,49,4,TRUE,Changed Mind
Fb000371,Outerwear,Banana Republic,Winter,Xxl,Green,181.04,212.1.2,144.47,06-08-2025,17,2.9,TRUE,Size Issue
Fb000372,Outerwear,Zara,Spring,Xl,Black,158.37,12.1,158.37,15-02-2025,33,2.9,FALSE,
Fb000373,Shoes,Forever21,Summer,Xxl,Purple,91.98,12.1,91.98,06-08-2025,48,3.9,FALSE,
Fb000374,Shoes,Zara,Winter,S,Brown,140.29,55.3,62.71,06-08-2025,5,4.4,FALSE,
Fb000375,Tops,Uniqlo,Spring,Xl,Red,26.01,12.1,26.01,23-02-2025,9,4,FALSE,
Fb000376,Tops,Forever21,Winter,Xl,Blue,51.06,9.5,46.21,06-08-2025,34,1.1,FALSE,
Fb000377,Outerwear,Gap,Fall,Xs,Red,132.92,12.1,132.92,06-08-2025,36,1.2,FALSE,
Fb000378,Accessories,Gap,Fall,unknown size,Purple,16.57,12.1,16.57,06-08-2025,17,2.9,FALSE,
Fb000379,Bottoms,Forever21,Winter,Xs,Black,78.6,45.8,42.6,06-08-2025,6,2.7,FALSE,
Fb000380,Accessories,Mango,Summer,unknown size,Brown,69.38,12.1,69.38,06-08-2025,43,2.4,FALSE,
Fb000381,Accessories,Mango,Fall,unknown size,Pink,23.58,12.1,23.58,06-08-2025,16,1.3,FALSE,
Fb000382,Tops,H&M,Spring,Xs,Navy,119.91,27.8,86.58,28-09-2024,12,1.7,FALSE,
Fb000383,Outerwear,H&M,Summer,M,Black,111.05,1.4,109.5,06-08-2025,7,2.8,FALSE,
Fb000384,Accessories,Banana Republic,Summer,unknown size,Gray,60.22,12.1,60.22,06-08-2025,6,2.1,FALSE,
Fb000385,Outerwear,Gap,Winter,M,Navy,133.52,12.1,133.52,06-08-2025,27,3.6,FALSE,
Fb000386,Dresses,Banana Republic,Spring,Xl,Brown,54.97,49.6,27.7,08-10-2024,48,4.5,FALSE,
Fb000387,Tops,Uniqlo,Winter,L,White,85.94,12.1,85.94,06-08-2025,42,4.3,FALSE,
Fb000388,Accessories,H&M,Fall,unknown size,Black,24.64,12.1,24.64,06-08-2025,6,4.4,FALSE,
Fb000389,Accessories,Banana Republic,Spring,unknown size,Blue,28.82,12.1,28.82,23-10-2024,30,2.8,FALSE,
Fb000390,Shoes,Forever21,Summer,L,Pink,79.59,24.3,60.25,06-08-2025,37,1.7,FALSE,
Fb000391,Dresses,Gap,Fall,Xl,Blue,49.44,12.1,49.44,06-08-2025,19,3.4,FALSE,
Fb000392,Tops,Mango,Winter,Xs,Blue,41.46,12.1,41.46,06-08-2025,36,3.5,FALSE,
Fb000393,Dresses,Uniqlo,Fall,Xs,Beige,131.76,35.4,85.12,06-08-2025,21,4.7,FALSE,
Fb000394,Bottoms,Mango,Fall,M,Blue,56.53,27.9,40.76,06-08-2025,22,2.9,FALSE,
Fb000395,Tops,Zara,Winter,unknown size,Blue,111.72,33.3,74.52,06-08-2025,47,2,TRUE,Quality Issue
Fb000396,Tops,Zara,Winter,L,Beige,99.96,47.6,52.38,06-08-2025,18,2,TRUE,Quality Issue
Fb000397,Dresses,Uniqlo,Fall,Xs,Red,110.04,57.1,47.21,06-08-2025,0,4.7,FALSE,
Fb000398,Dresses,Forever21,Winter,L,Blue,141.84,12.1,141.84,06-08-2025,39,1.7,FALSE,
Fb000399,Accessories,H&M,Winter,unknown size,Brown,32.63,42.9,18.63,06-08-2025,5,1.1,FALSE,
Fb000400,Outerwear,Zara,Spring,L,Black,189.68,412.1.8,112.29,21-09-2024,27,1.8,TRUE,Damaged
Fb000401,Dresses,Ann Taylor,Fall,Xl,Pink,150.89,46.8,80.27,06-08-2025,18,4.9,FALSE,
Fb000402,Accessories,Gap,Fall,unknown size,Navy,42.66,21.5,33.49,06-08-2025,16,2.9,FALSE,
Fb000403,Accessories,Uniqlo,Fall,unknown size,Red,62.05,12.1,62.05,06-08-2025,50,1.4,TRUE,Changed Mind
Fb000404,Accessories,Banana Republic,Winter,unknown size,Green,74.32,12.1,74.32,06-08-2025,4,2.2,FALSE,
Fb000405,Outerwear,Uniqlo,Winter,Xs,Navy,217.34,12.1,217.34,06-08-2025,4,4.2,FALSE,
Fb000406,Tops,Zara,Summer,Xl,White,111.14,56.7,48.12,06-08-2025,29,1.5,FALSE,
Fb000407,Shoes,H&M,Winter,Xl,Navy,62.5,12.1,62.5,06-08-2025,0,1.9,TRUE,Changed Mind
Fb000408,Outerwear,Banana Republic,Winter,Xs,Blue,165.88,3.4,160.24,06-08-2025,42,2.4,FALSE,
Fb000409,Outerwear,Gap,Fall,Xs,Brown,179.8,12.1,179.8,06-08-2025,25,1.7,FALSE,
Fb000410,Accessories,Zara,Summer,unknown size,Beige,34.15,12.1,34.15,06-08-2025,27,4.1,FALSE,
Fb000411,Tops,Gap,Spring,Xs,Green,101.88,12.1,101.88,14-03-2025,46,2.9,TRUE,Size Issue
Fb000412,Shoes,Banana Republic,Summer,Xl,Blue,187.58,12.1,187.58,06-08-2025,46,2.9,FALSE,
Fb000413,Outerwear,Ann Taylor,Fall,L,Pink,145.02,12.1,145.02,06-08-2025,36,2.6,FALSE,
Fb000414,Bottoms,Gap,Summer,Xs,Blue,101.61,26.9,74.28,06-08-2025,38,3.4,TRUE,Damaged
Fb000415,Dresses,H&M,Fall,Xxl,Beige,71.14,12.1,71.14,06-08-2025,33,3.1,FALSE,
Fb000416,Dresses,Ann Taylor,Summer,M,Green,55.21,12.1,55.21,06-08-2025,2,3.8,TRUE,Wrong Item
Fb000417,Tops,Zara,Summer,Xxl,Black,94.96,35.4,61.34,06-08-2025,34,3.9,FALSE,
Fb000418,Shoes,Mango,Spring,M,Purple,138.69,12.1,138.69,02-12-2024,0,2.9,FALSE,
Fb000419,Outerwear,Gap,Spring,Xxl,Navy,175.7,12.1,175.7,23-02-2025,20,3,FALSE,
Fb000420,Shoes,Uniqlo,Summer,Xs,Black,145.18,35.7,93.35,06-08-2025,25,2.2,FALSE,
Fb000421,Dresses,Mango,Summer,M,Black,169.34,44.6,93.81,06-08-2025,37,2.7,FALSE,
Fb000422,Tops,Uniqlo,Summer,L,Red,103.14,12.1,103.14,06-08-2025,13,4.5,FALSE,
Fb000423,Tops,Mango,Fall,M,Beige,97.47,32,66.28,06-08-2025,27,3,FALSE,
Fb000424,Dresses,Ann Taylor,Spring,M,Navy,50.69,26.3,37.36,29-10-2024,37,4.1,FALSE,
Fb000425,Outerwear,Banana Republic,Fall,Xl,Black,127.75,12.1,127.75,06-08-2025,32,3.6,FALSE,
Fb000426,Tops,Forever21,Winter,Xl,Black,111.64,12.1,111.64,06-08-2025,13,4.8,FALSE,
Fb000427,Shoes,Uniqlo,Fall,unknown size,Purple,134.6,11.6,118.99,06-08-2025,47,3.9,FALSE,
Fb000428,Bottoms,Zara,Spring,Xxl,Purple,56.05,12.1,56.05,16-07-2025,9,2.9,FALSE,
Fb000429,Dresses,Banana Republic,Fall,Xl,Purple,106.2,12.1,106.2,06-08-2025,35,4.5,FALSE,
Fb000430,Shoes,Mango,Fall,unknown size,Green,104.26,212.1.6,82.78,06-08-2025,31,3,FALSE,
Fb000431,Accessories,Uniqlo,Spring,unknown size,Purple,24.53,12.1,24.53,20-08-2024,44,4.2,FALSE,
Fb000432,Shoes,Mango,Spring,L,Green,131.25,12.1,131.25,18-06-2025,12,1.6,FALSE,
Fb000433,Bottoms,Forever21,Fall,M,Red,72.85,12.1,72.85,06-08-2025,25,3.8,FALSE,
Fb000434,Shoes,Zara,Winter,Xs,Green,135.39,12.1,135.39,06-08-2025,26,3.9,FALSE,
Fb000435,Shoes,Zara,Winter,Xl,Navy,166.94,4.2,159.93,06-08-2025,17,2.6,TRUE,Color Mismatch
Fb000436,Shoes,Banana Republic,Spring,Xl,Green,135.36,41.7,78.91,20-12-2024,17,4.3,FALSE,
Fb000437,Bottoms,Ann Taylor,Spring,L,Blue,96.05,12.1,96.05,09-09-2024,15,4,FALSE,
Fb000438,Outerwear,H&M,Summer,L,Red,116.1,12.1,116.1,06-08-2025,27,3.6,TRUE,Changed Mind
Fb000439,Shoes,Mango,Fall,L,Black,91.53,12.1,91.53,06-08-2025,8,1.5,FALSE,
Fb000440,Bottoms,Zara,Winter,Xs,Gray,102.16,12.1,102.16,06-08-2025,50,2.9,FALSE,
Fb000441,Shoes,Uniqlo,Winter,L,Gray,67.74,3.3,65.5,06-08-2025,23,1.5,FALSE,
Fb000442,Accessories,Banana Republic,Winter,unknown size,Green,38.34,12.1,38.34,06-08-2025,14,1.4,FALSE,
Fb000443,Accessories,Zara,Winter,unknown size,Gray,60.49,12.1,60.49,06-08-2025,30,2.5,FALSE,
Fb000444,Outerwear,Banana Republic,Spring,L,Navy,90.27,12.1,90.27,16-04-2025,35,4.2,FALSE,
Fb000445,Accessories,Banana Republic,Summer,unknown size,Red,45.42,12.1,45.42,06-08-2025,36,1.3,FALSE,
Fb000446,Tops,Ann Taylor,Spring,unknown size,Purple,58.56,12.1,58.56,23-01-2025,21,2.3,FALSE,
Fb000447,Dresses,H&M,Summer,L,Pink,167.64,12.1,167.64,06-08-2025,18,4.1,FALSE,
Fb000448,Outerwear,Zara,Fall,Xxl,Red,193.14,12.1,193.14,06-08-2025,7,3.5,FALSE,
Fb000449,Accessories,Gap,Winter,unknown size,Gray,60.06,15.6,50.69,06-08-2025,49,2,TRUE,Color Mismatch
Fb000450,Bottoms,Banana Republic,Fall,M,Gray,35.37,12.1,35.37,06-08-2025,29,4.7,FALSE,
Fb000451,Accessories,Mango,Summer,unknown size,Purple,39.85,12.1,39.85,06-08-2025,28,2.4,FALSE,
Fb000452,Tops,Zara,Winter,Xl,Black,85.34,59.4,34.65,06-08-2025,5,4.9,FALSE,
Fb000453,Bottoms,Forever21,Fall,Xxl,White,81.17,12.1,81.17,06-08-2025,21,1.2,FALSE,
Fb000454,Accessories,Ann Taylor,Spring,unknown size,White,16.81,12.1,16.81,31-07-2025,16,2.8,FALSE,
Fb000455,Tops,Ann Taylor,Winter,Xl,Black,115.71,55,52.07,06-08-2025,6,1.6,FALSE,
Fb000456,Bottoms,Mango,Summer,Xxl,Pink,49.87,12.1,49.87,06-08-2025,17,2.1,FALSE,
Fb000457,Shoes,Mango,Fall,Xs,Beige,107.96,52.9,50.85,06-08-2025,2,4.9,FALSE,
Fb000458,Shoes,Mango,Summer,M,Black,138.35,31.7,94.49,06-08-2025,3,2.5,FALSE,
Fb000459,Tops,Gap,Spring,Xs,Red,32.01,12.1,32.01,09-05-2025,43,3.4,TRUE,Wrong Item
Fb000460,Dresses,H&M,Fall,Xs,Black,129.08,512.1.6,63.77,06-08-2025,10,4.4,FALSE,
Fb000461,Dresses,Banana Republic,Winter,M,Gray,68.57,56.4,29.9,06-08-2025,30,1.8,FALSE,
Fb000462,Accessories,H&M,Winter,unknown size,Gray,46.46,12.1,46.46,06-08-2025,30,2.9,FALSE,
Fb000463,Outerwear,Banana Republic,Fall,Xxl,White,124.68,58.2,52.12,06-08-2025,44,3.2,FALSE,
Fb000464,Bottoms,H&M,Spring,Xl,Red,36.85,12.1,36.85,03-07-2025,0,4.4,FALSE,
Fb000465,Outerwear,Ann Taylor,Winter,Xs,Black,229.63,12.1.3,228.94,06-08-2025,30,3.4,FALSE,
Fb000466,Tops,Ann Taylor,Spring,S,Navy,74.09,12.1,74.09,07-09-2024,35,3.4,FALSE,
Fb000467,Bottoms,Banana Republic,Spring,Xs,Brown,27.22,12.1,27.22,09-09-2024,14,2.4,FALSE,
Fb000468,Tops,Ann Taylor,Spring,L,Purple,32.64,1.4,32.18,06-05-2025,29,1.5,TRUE,Changed Mind
Fb000469,Accessories,Zara,Summer,unknown size,Purple,30.25,11.8,26.68,06-08-2025,30,3.4,FALSE,
